PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,market_value_in_eur,Log_Market_Value,Player,League,Position
-0.4331822132275327,1.9254205176860864,-1.605036437588629,0.5206337136497403,1.0983894669549106,-0.3000919451666952,-0.7015107036586846,0.22108817009409676,0.14212616558595983,0.9098771631318912,-0.7707683385792194,-0.1783357032307366,0.39180887338303466,0.06055659517060486,0.319416496388974,18000000,16.705882371415992,Tyler Adams,eng Premier League,MF
1.7074008973428365,-0.4861874608033285,-0.36710628434210535,-0.3152452050572762,-1.1149291563389554,0.7416069116363793,-0.5270893950881947,-0.002414070212379478,1.0316261380697413,-0.7816114684663991,-0.3138291894234568,-0.3538894010761315,0.6352157093460337,0.09089694803977844,-0.2378404087527933,6000000,15.607270193858982,Junior Adamu,de Bundesliga,FW
-0.9758617330868882,0.8268799450900083,0.2276922865281546,-0.3629899651084236,0.1568518289790445,-0.05270697932358165,1.1131511328098247,0.29238066125167583,0.011258044495806653,0.42759827178512855,-0.2937331224031603,-0.0354259843992009,-0.22379106330869317,0.1811786243173437,0.14334509383155108,20000000,16.811242881518265,Tosin Adarabioyo,eng Premier League,DF
-3.4450321253210583,-1.6057216222592354,-0.9510172734241213,-0.9423947367044302,-0.6150730026818153,-1.586540654997433,-0.2871394355261693,0.5602702165540865,-1.3957693723874134,0.6762227303770392,-0.2009900934417503,0.21254221851654745,0.20251777964641773,-0.1349793150760827,-0.07416925332353495,800000,13.592368256649284,Martin Adeline,fr Ligue 1,MF
6.228816149234706,-2.1609673001137955,-2.1106183535874434,1.964809751311147,-0.8588494701334568,-0.31604021370832214,0.5057276114927233,-0.14590375607888662,0.168358100758288,-0.17403121543456096,0.5793361131569225,0.35257920979843954,-0.08177071923245478,-0.11628131410200904,-0.1547536797763974,40000000,17.50439003707821,Karim Adeyemi,de Bundesliga,FW
1.3728574698572251,-1.060781185677291,-1.4585092356370282,0.479441329756311,-0.38531986983585137,0.473101090635721,-0.23025877320816757,0.7550166854366318,0.5191063100082178,-0.17346293988177364,0.28189363049945726,-0.12016950762699193,-0.43536883450524533,0.616201955141512,-0.06804603845163343,30000000,17.216707972959764,Simon Adingra,eng Premier League,FW
0.19851317326095783,-1.9208631483424654,0.46576347084158765,-0.9692896019199977,-0.10310223352624559,0.9421238988855056,-0.4037386798641046,0.8316688951950947,-0.3983879059141049,0.023026290307794364,0.12346025041053793,0.17409614490808317,0.16575080456902647,0.37861523968163047,0.024826233609223845,22000000,16.906553056777135,Amine Adli,de Bundesliga,MF
2.978435245638113,-0.8436213470847145,-1.946688591701612,2.247254486685816,-0.35766654008102616,-0.5130806478802901,0.7681211308682357,-1.1212854573847895,-0.7277253624000183,2.0010185065978936,-0.5068855481392222,-0.08285792715383816,-0.5867790900444242,0.16818306357334664,0.4706531549881168,15000000,16.52356082573315,Yacine Adli,it Serie A,MF
-1.8436990083329994,2.2380412656811446,4.009840418909673,1.30951114155069,-0.8145507308938997,0.06196185640707172,0.4418955684916494,0.2397260927102799,-0.26063729813599523,0.3801902719667408,0.2112280292103574,0.08393437745214119,0.00040424719628455935,-0.1784007587493855,0.002348674155524981,500000,13.122365377402328,Adrián,es La Liga,GK
-3.41918501102529,-1.2031120934338582,0.938360481971367,0.07700909069311497,-0.37828569668611395,-1.605331605085323,-1.9493634602550356,-3.3130879485036315,3.364409350473249,-1.1819238325263164,-0.2313290296499258,0.02386929066427336,0.17614582290299466,-0.12799239863779982,-0.05075839849042253,4000000,15.201805169084134,Adryelson,fr Ligue 1,DF
-2.3035016328437985,-2.4764401763393256,-1.918786699407168,-1.3446901005719765,1.0192444539469383,1.7573123162916506,-1.4591175684801772,-0.6032748997820415,-3.082553473719026,-0.6301686904434787,-1.2571321771783854,-0.028309937420421476,-0.8218129745385515,-0.1942700923737961,-0.08512227578355334,3000000,14.914123179965662,Vasilije Adžić,it Serie A,MF
-1.9471381292942718,-0.15847327771710937,0.11919405889047709,0.07125554389400607,1.3013772445102498,0.6822664665440185,0.08242909155030262,0.024130073870378875,-0.9071571750562881,-0.6766922948488827,-0.36578528948232775,-0.025841011718408878,-0.21989845653999393,-0.03294459952136416,-0.052222926487228157,10000000,16.118095750958314,Michel Aebischer,it Serie A,MF
1.8904445685493751,0.11017193468269257,0.059462635867393046,0.25072020105404225,-0.692716328036696,0.6758361016689566,-0.5534753626817295,0.2893728595146418,0.08035754302945528,-1.1609075884267293,0.9352029414572213,0.20261390319435976,-0.19683824661831048,0.5875602682941103,-0.47975430127988833,4000000,15.201805169084134,Oladapo Afolayan,de Bundesliga,FW
-1.3932172032815682,0.81700152172706,0.5169069800819965,-0.532909436520747,0.6971130415923764,0.01723906438154186,0.22108102909288505,-0.02663109849711344,-0.5268153973127826,0.16513184093641373,-0.01634169862761141,0.011469015721685452,0.05422038785519745,-0.31508576040079506,-0.04734757102478669,17000000,16.648723960844016,Emmanuel Agbadou,eng Premier League,DF
-2.0045916796161007,0.7960763795238114,0.2038358659393568,-0.1715534498797291,1.0726121808176543,-0.08759912122242793,0.3302465061835319,0.23612398361058695,0.40349669023096574,-0.3076763610386694,-0.24473110340283855,0.04480386956518713,-0.22927954205569537,-0.34792568964142784,-0.12367325917136972,17000000,16.648723960844016,Emmanuel Agbadou,fr Ligue 1,DF
-0.8491465996106062,-3.031957832656097,-1.1526792667623058,-1.5605839397084662,0.3338337941684517,1.404017289168132,-0.33491887032316964,-0.7697089993336613,-1.0241520132843616,0.045534484000760704,0.047048086095874846,0.5831744030770051,0.0667504527461152,-0.1715889641122651,0.09769854102174311,5000000,15.424948670398354,Jeremy Agbonifo,fr Ligue 1,FW
-2.299468215797064,0.3391632693482225,0.5250824842218229,-1.1515499275526662,-2.239430211742569,-0.23894548381942843,0.33566795422880324,-0.3843442763950104,0.030177078679713837,0.18131237411910878,0.16976444785863123,0.0010625113646737915,0.07786378421183743,-0.12094470932231284,0.036249461304056645,15000000,16.52356082573315,Julen Agirrezabala,es La Liga,GK
0.29237463701337507,0.8637821933294323,-0.36917835578414065,-1.0295870506111542,0.6629642055336173,0.201732243416616,-0.029883767077162234,-0.7785087248898089,-0.3085087678721904,-0.5296159933270261,0.7537161927959826,0.10096094494701725,0.0860215667234932,-0.24804249396725778,-0.2786633949845892,6000000,15.607270193858982,Felix Agu,de Bundesliga,DF
-1.163380872246346,-1.1222769852026775,0.34177925178192625,1.6422725282169583,-0.26696451096081414,0.04171182504624843,0.4863914550380419,0.3393537652619405,0.7993488579051621,0.04269570958672081,-0.41348754263906434,-0.631918824596316,-0.5370373298564112,0.31865975975367017,-0.1403274043384973,2000000,14.508658238524095,Álvaro Aguado,es La Liga,MF
-1.1677276474493237,1.4668495755320774,0.7886043110954786,-0.534214458173036,0.5656219830228998,0.785431964883384,0.3112054212895289,0.45174366955136314,-0.3558501369567173,-0.07071704679123307,-0.3929727967453863,-0.3049014655617987,0.40229724205562883,-0.24403479415408066,-0.12557442841866995,25000000,17.034386422832473,Nayef Aguerd,es La Liga,DF
-0.19178338008531481,0.3336132812876345,0.3199343802360646,2.1914564805661048,0.9739146342557679,-0.37311890769860306,-0.3229982830376749,-0.06927772203648726,-0.3097865054992542,0.1675858249115098,0.07888121199872541,-0.014661301540910934,-0.038849840608906075,-0.2698073793658799,-0.09518321383699188,4000000,15.201805169084134,Ruben Aguilar,fr Ligue 1,DF
-3.2506243472227343,-1.186059959638145,-0.5678048234583984,-0.6462549574821096,1.0047356268735506,-1.2862777389679867,0.7769161013114722,-1.2275089498542293,2.9804269080843295,-1.333397312852948,-0.5794882325446196,0.22957242618490112,-0.6913360827542351,-0.058500983489267966,-0.0928688817352158,5000000,15.424948670398354,Naouirou Ahamada,fr Ligue 1,MF
-2.413865901253003,-2.1378708134893962,-1.5958913808043358,-1.6750073673890187,-0.8281414557428469,0.15303427507476008,-0.8367507079597893,-0.20479064845477216,-0.6030510828628416,-0.3323770340687465,-0.47434490053139855,-0.1335269895237023,0.4287523564506712,-0.1962497436708315,0.05862415089487643,3000000,14.914123179965662,Honest Ahanor,it Serie A,DF
-3.401772497477807,-0.9401395920291103,-0.32983938411834435,-0.7215812986587558,0.16791541255321835,-1.481909516135805,0.9568248901648841,-1.4311953348813775,1.789792970609559,-0.8415316343221787,-0.2210372336415781,0.1463050053951148,0.12697979937905182,0.23975291263793835,-0.018763210885154216,500000,13.122365377402328,Erik Ahlstrand,de Bundesliga,FW
-0.06696414732069317,1.9585391211899494,0.794210462857082,-0.11275368299205404,1.7848864293670936,0.010163086826201519,-0.5525625367257619,0.36923586212873144,0.41926977773890955,-0.023546258242012643,0.20603940605891338,-0.061090998627540534,-0.263562960202804,-0.26864604726962177,-0.2194948588662668,2000000,14.508658238524095,Jean-Eudes Aholou,fr Ligue 1,MF
-2.9054816580574436,0.06794342447044248,1.104353309969725,0.06380387420536561,0.06113947815685924,-0.9782569755229833,1.227979447239972,0.11579235587108344,0.030073339536104624,-0.0631858320570974,-0.13243706788118262,0.21399651169242598,0.0073888922576448215,-0.017799446839814086,-0.04849276447972111,1400000,14.151983508870948,Joseph Aidoo,es La Liga,DF
-3.570799965546188,-1.012974245874332,-0.0646373814457226,0.682282677365794,1.5006170180417244,-2.1910219119578924,-1.8738428273685386,1.8056136201619395,-2.649520052956637,1.6539080991127528,-0.3058408479938556,0.2853978689385009,0.25732388489107344,-0.26794043852054633,-0.1548159232877262,1400000,14.151983508870948,Joseph Aidoo,es La Liga,DF
0.5095480153710331,3.4454341692455865,0.15279839018688776,-0.6815863182192047,-0.24709647430345272,0.30406977201906515,-0.690463177129209,-0.19698434341439497,0.44431067933484797,0.4347917512517646,0.4918421167610704,-0.061778167627472666,-0.14080033357752647,-0.30424286629258557,0.021481790427991244,20000000,16.811242881518265,Ola Aina,eng Premier League,DF
3.823205884816562,2.9897597038539496,-2.503395180647606,0.8379989718009534,-0.661194713897507,-0.4743777331246496,-0.1539157143098234,0.28955019014501865,-0.3970661045170514,0.08226275637388855,-0.5341853134075741,0.97357970010353,0.004021992170834073,-0.29851878261273807,0.2831736558271125,35000000,17.370858648025116,Rayan Aït-Nouri,eng Premier League,DF
-3.3526702783266114,-1.4166247155818774,-0.5735479758177832,-1.3671701160744243,-1.162300244535548,-1.093698279982931,2.6481702490524803,0.34811512045337517,-0.8071205523779666,-0.19370838948911945,-0.17528185080026784,0.29084474130654686,0.10490672425547404,0.11194557352243507,-0.03252651868047993,300000,12.611541086966117,Junior Ajayi,it Serie A,FW
-1.2643108973219965,1.0389734474053613,-0.001718289957929552,-0.22606468316348627,0.06663681235023741,0.5975192848207931,-0.2589885559785884,-0.034654270574550027,-0.30179299301408735,-0.5193298576368398,0.2550694228317505,-0.09412112186105848,0.25777770048703524,0.22890412171227317,-0.1869288742952802,18000000,16.705882371415992,Kristoffer Ajer,eng Premier League,DF
7.199769659202836,-0.009446270133679378,2.838983373559077,-1.8907134984485328,0.6567681217447744,-1.308324299265056,-0.5123720010364338,-0.4779330228876189,-0.8081679156373144,-0.3564846978222948,0.44848929800859166,-0.6393491765510841,-0.10777310364869669,-0.2528322286228522,-0.16984714220989228,4000000,15.201805169084134,Ludovic Ajorque,fr Ligue 1,FW
-1.1361059565269997,2.1848654178940587,1.127546321136523,-0.334147515936939,-0.03704745200191145,0.5228595370693089,1.0416520544743118,1.0044786167210054,-0.1817553797390737,0.13882816079385663,0.03571568203273559,-0.13022694568931947,0.12992709223409143,0.013885300100337856,-0.11932848809238181,32000000,17.281246492014,Manuel Akanji,eng Premier League,DF
-2.684819354838824,0.2252102522702351,1.3182042987832765,0.17294377734952812,0.12128811106178577,-0.7805136676442551,1.2659009943568011,0.7886484347552403,-0.4613452037645145,0.18166854855331244,-0.18293377031545566,0.20813053137590928,-0.011191482062252438,-0.010163352105259973,-0.054694223134212856,32000000,17.281246492014,Nathan Aké,eng Premier League,DF
-0.8908935328317474,-2.00012881325089,-1.10179296140975,-0.7517315019067264,-0.2631430060846288,0.679653525314319,-0.4101685399687434,0.35354266601707196,-0.19219036129261388,-0.7285560811517012,0.5739955806588167,0.26164204585735895,-0.8083929848045773,-0.29707851123290285,0.0380144098726146,15000000,16.52356082573315,Ilias Akhomach,es La Liga,MF
1.2229294709062972,2.2935088431479853,-0.43625430262661247,0.1479601662602546,-0.615793700932206,0.3585460113578202,0.22210333054261666,0.016123309203243476,-0.09547399113012311,0.04389173401944613,-0.10901103361760771,0.25543622378439584,-0.1615944988844068,-0.2615590584114169,0.10133429362029345,7000000,15.76142084987672,Sergio Akieme,fr Ligue 1,DF
6.3961669404978165,0.4877211688670196,-2.951311409374349,2.1536337617163293,-1.3211779988115882,-0.8832951484109879,0.3193205149040436,0.7198790484811167,0.12979440699356032,-0.5077324354726517,-1.5167345176637959,0.6688477997842748,0.9263356093878677,0.008729723251971862,0.12945346109707787,40000000,17.50439003707821,Maghnes Akliouche,fr Ligue 1,FW
-3.6831361475851008,-0.7204154787130431,-0.6547475667732575,0.3942736510800779,2.472409440288001,-2.4644836526787177,-2.06961248940041,-0.9785112078564079,1.4534243668298128,0.0836168985049801,-0.36016047755723685,0.1276499926077252,0.2576749896364981,-0.1871887771587908,-0.12051766877844426,800000,13.592368256649284,Paul Akouokou,fr Ligue 1,MF
-0.8626144063325704,2.8170142968378356,-1.521335153892926,-1.0065453612885444,0.21814684153025451,0.20423667970770654,-0.13077612597607147,-0.12994699321565936,0.8578222918098947,0.3205912684716252,0.13709863724545882,-0.09204001500625345,0.12218145861961982,-0.12638349717165273,0.06975006736477816,3000000,14.914123179965662,Clément Akpa,fr Ligue 1,DF
-1.36184603959166,2.8721753940511285,0.46303986863539964,-0.16456156982408854,0.9615138977059138,0.358099701546306,-0.09752900697852619,0.2936001197582814,0.11118774437268508,0.42624402603856115,0.21408471335174453,-0.14106619027594314,0.004793785113409546,0.2664824643781819,0.018847009479509756,2500000,14.731801689838347,Kevin Akpoguma,de Bundesliga,DF
2.280377819992606,-3.3965445102839693,1.847572400514116,-0.11498428357764492,0.3118967070239914,1.5949741739020553,-0.20935537314089914,0.3020180405747491,0.20617486468930923,0.8880553001320951,-0.6536119001657269,-0.04480546056535839,1.5789917294913904,-0.17162239843887145,-0.050850508629195434,8000000,15.894952224644102,Chuba Akpom,fr Ligue 1,FW
-3.0675787726696058,0.2567790516471081,1.8987248447324598,1.0769131023828518,1.1712055107674042,-1.3009186920447953,1.4328760901107318,-0.4530818957354524,0.9646097661558269,-0.6485503219848219,-0.017021693783361894,0.20863572274949085,0.10100802669506131,0.09488735601207045,-0.020274924059646947,10000000,16.118095750958314,David Alaba,es La Liga,DF
2.337339113589247,-5.361540452338307,3.8648590306639385,1.2811643386506377,0.9112614080327874,2.8965576621109124,-1.3942081477431567,0.7377635080787902,1.7055250653002534,2.4374769364979363,1.3851239754204956,2.237397583982003,0.9868098378838059,-0.14092921165024402,0.37075403787037553,300000,12.611541086966117,Andreas Albers,de Bundesliga,FW
-2.270790243926064,1.7840199284100138,3.8766824200867704,1.7801342159071534,0.5634804549326765,-0.46531384619371313,0.9003745616745659,0.6292542542540819,-0.32793351019384687,0.26915768127003603,-0.014352730310147128,0.20127351947636693,-0.02173637733595672,-0.07670551949867883,-0.05097507947854989,1300000,14.077875591662238,Raúl Albiol,es La Liga,DF
0.026673959238176975,-4.348107535960511,-2.0484753267371065,0.7553389476445669,3.6001708161655506,3.7369099846439964,1.4621273999423832,1.2381655601165622,2.5282750758793497,-4.783234653231871,0.41104925872453324,-1.3004949789563045,1.048436462936159,-1.5125966462792415,1.39062845011867,14000000,16.454567959008102,Carlos Alcaraz,eng Premier League,MF
1.676369983583451,-2.521430218865453,-1.890527449303545,1.2394629169417775,-0.3004954673784492,0.8735475616556726,0.9642595782163856,-0.24545728057020205,0.3045613243339303,0.6814682794095055,-0.5326093680491472,-0.41461526839260404,-0.8622329411233062,-0.2539154232828896,-0.110908074975136,14000000,16.454567959008102,Carlos Alcaraz,eng Premier League,FW
0.1630861030380056,3.1092798889742026,0.4513985526379104,-0.9904296741073226,-0.2064005605649777,1.076068188044821,-1.243497589560729,-0.27494981299000354,1.0721950315966517,-0.05958820135220325,0.26313623640984973,-0.3283159648789815,-0.25564541951064973,-0.37050879523315583,-0.200656550179298,8000000,15.894952224644102,Omar Alderete,es La Liga,DF
-2.1852975419223033,-1.0560844261284772,0.9051584894469583,-0.3571610023219142,-0.5917998551447998,0.17830452419687334,0.32136502146156815,0.5842183030995619,-0.661251862132909,-0.22215772502816297,-0.4703073561067277,-0.014580395332584173,0.39968433542265447,0.05248746687857646,0.0002635670780810397,2500000,14.731801689838347,Carles Aleñá,es La Liga,MF
-0.755634488993739,-0.20594460635999584,-0.2850441165487002,1.0698256816058413,-0.9311035023215578,0.3368813110975573,0.10352941438959141,0.07153062893709747,-0.6001392669438814,0.1343252333676378,-0.43979994736584205,-0.20277425961902257,-0.20376273954485155,-0.33735354392701317,-0.04982680070768724,2500000,14.731801689838347,Carles Aleñá,es La Liga,MF
3.4458075168164237,1.7907405070857358,-2.496729889284281,2.4186230467571423,-0.6428876146076018,-0.7791396840443382,-0.9510153364391736,0.33245559284778803,0.4276518194015256,-0.7628055518716953,0.2591578741746214,1.1927818877437557,-0.20265942274911117,-0.031140597282640715,-0.42783080682518787,75000000,18.13299868483392,Trent Alexander-Arnold,eng Premier League,DF
-3.1368334219083023,-1.3629235014056846,0.1483927661075043,-0.6271046628038245,-0.3436600791943006,-0.9421110016722698,1.0784361642872944,-0.40141628022932563,1.1631783587693003,-0.7775096007762344,-0.44897842081143885,0.26893627276843396,-0.5685777638575782,-0.009683740651426699,-0.07569799569571062,2500000,14.731801689838347,Faride Alidou,it Serie A,FW
-1.1366649608950434,3.1316178991607835,1.9881270468073726,-0.026074010813104367,-1.331155626669708,0.47216119335349443,0.785758899478839,0.5956196040055817,-0.09598745582146472,0.4641730034825994,0.582734961503801,0.025868274424136598,0.04444506993547536,-0.18055154880680396,-0.07485401997434558,25000000,17.034386422832473,Alisson,eng Premier League,GK
-3.142678134761462,-1.9048398995918105,1.6453054441714559,-0.34677346113624324,-3.1586571503838865,-0.8381747479036276,-1.7147492311689199,-1.8430340260996938,0.36776467188321194,-0.2732142969414975,-0.07671064513857666,0.08035994630188144,0.1366948664326275,-0.0747622813471726,-0.020006241795468498,4000000,15.201805169084134,Tadeo Allende,es La Liga,FW
1.383438643524528,0.9203167246141072,0.42341236925663334,1.2159940914541247,-0.509375169014944,0.7059102103086627,-0.0797561438528397,0.41762260719248473,0.41943740987804823,-0.3954745483344161,-0.6065958614747196,-0.17055339786380033,0.33910756412229465,0.10634932742015134,-0.09624847903938613,1800000,14.403297778421797,Jim Allevinah,fr Ligue 1,FW
-3.3150577540802177,-0.8632720851235568,1.5155454791607408,0.1393113020488606,-0.4736170581492,-1.0922485665470427,2.4717028683983253,0.46853050347365294,-0.9582433758483951,-0.1894390147870445,-0.22075036481424784,0.3721891664103598,0.0787136996493341,0.026035913769598903,-0.07906281477316443,3500000,15.068273812173889,Dele Alli,it Serie A,MF
1.3606636116299522,-1.443834977613566,-2.0284923707513864,2.335016905444473,-0.7301558319242504,0.05711589290889783,1.199541686687603,0.28068175348347074,0.4402423807482908,0.33350394725933247,-0.4505595965040649,-0.543264637222718,-0.19757247298845731,-0.19871653468936054,-0.08312183103867897,25000000,17.034386422832473,Thiago Almada,fr Ligue 1,MF
-1.4604800853514848,-2.176457173921761,1.438671728414718,1.141215307143179,0.3434833624389807,1.2427170546239565,-0.14236433832046597,1.9253376283170864,-0.534114521810404,-1.2227852431030743,-0.17704761816404002,-0.19295393815579404,-0.41718164744536046,-0.20462701896605442,0.32540892588476855,20000000,16.811242881518265,Miguel Almirón,eng Premier League,FW
-0.01866942269238113,-0.22392274579986793,-0.44556808643833,0.12273419555540385,0.6417236089756809,0.70466102730033,-0.4874399658978253,-0.25474290745876,1.221016597327318,-0.68676976664991,-0.20703372023172908,-0.24915851356646546,-0.23698950126300003,0.7790814737873017,-0.011622545840195233,2500000,14.731801689838347,Pontus Almqvist,it Serie A,FW
1.1631494170347267,2.8545583260743785,2.111349841752175,-0.17625390483234202,1.4997088045503113,0.39170851656680983,0.28334028865496574,0.4166046825911981,0.18915109024816557,-0.3378454161982056,0.2171485620181276,-0.33758952579018775,0.047446524960842854,-0.20609587532985063,-0.3390823942744445,1800000,14.403297778421797,Marcos Alonso,es La Liga,DF
-2.49386362032821,0.06353639375769117,-0.22363588897896142,-0.363182042295685,1.1897603327526423,-0.24440543601422265,-0.3960960881955108,-1.4319498507281436,0.9390018230363985,-0.7275829905079856,-0.32863038652885435,-0.06791811903390205,0.10936799415965325,-0.04410284593526213,-0.024871575685915533,2000000,14.508658238524095,Giorgio Altare,it Serie A,DF
-1.64774711665061,1.2136228558595166,-0.7554966324571297,-0.9632068327689155,0.07926172848207538,0.3314617581034738,-0.4391983528950105,-0.09876134643987043,-0.30979113949235876,0.07824445995183439,0.08981148283377226,-0.109560501504946,0.07082771063546574,-0.08117401575359641,-0.0683510378484483,1500000,14.220976332738882,Adrià Altimira,es La Liga,DF
-0.5549572158604641,1.786652577704336,-1.7443460126342583,-0.585574523833518,0.4692641525812876,0.20634421829145408,-0.12285633182408345,0.9393213206989086,0.15867071379491748,0.07408181572878084,0.04489969734812516,-0.07076934684377797,0.16715850325775142,0.38803469492853376,-0.16875140401951547,10000000,16.118095750958314,Sergi Altimira,es La Liga,MF
